dataset,series_id,x,wear_mm,predicted_wear_mm,residual_mm
PHM2010,c1,185.0,0.11106877486666668,0.11877951394447472,-0.007710739077808046
PHM2010,c1,186.0,0.11141407813333332,0.11905606226049477,-0.0076419841271614525
PHM2010,c1,187.0,0.11176057893333335,0.11933208639620038,-0.007571507462867028
PHM2010,c1,188.0,0.1121082306,0.11960759014032567,-0.00749935954032567
PHM2010,c1,189.0,0.1124569874,0.11988257723423128,-0.007425589834231278
PHM2010,c1,190.0,0.1128068047,0.12015705137274407,-0.0073502466727440735
PHM2010,c1,191.0,0.11315763879999999,0.1204310162049775,-0.007273377404977507
PHM2010,c1,192.0,0.11350944706666667,0.12070447533513333,-0.007195028268466658
PHM2010,c1,193.0,0.11386218809999998,0.12097743232328531,-0.0071152442232853275
PHM2010,c1,194.0,0.11421582166666668,0.12124989068614503,-0.007034069019478353
PHM2010,c1,195.0,0.11457030859999999,0.12152185389781067,-0.006951545297810682
PHM2010,c1,196.0,0.1149256111,0.12179332539049909,-0.00686771429049908
PHM2010,c1,197.0,0.11528169253333333,0.12206430855526164,-0.006782616021928312
PHM2010,c1,198.0,0.11563851766666666,0.12233480674268411,-0.00669628907601745
PHM2010,c1,199.0,0.11599605253333334,0.12260482326357149,-0.006608770730238148
PHM2010,c1,200.0,0.1163542646,0.12287436138961749,-0.0065200967896174855
PHM2010,c1,201.0,0.1167131227,0.12314342435405976,-0.00643030165405975
PHM2010,c1,202.0,0.11707259703333334,0.12341201535232077,-0.006339418318987433
PHM2010,c1,203.0,0.11743265936666666,0.12368013754263495,-0.006247478175968282
PHM2010,c1,204.0,0.11779328296666665,0.12394779404666242,-0.006154511079995775
PHM2010,c1,205.0,0.1181544425,0.12421498795008958,-0.006060545450089577
PHM2010,c1,206.0,0.11851611426666667,0.12448172230321697,-0.005965608036550302
PHM2010,c1,207.0,0.11887827606666668,0.12474800012153471,-0.0058697240548680335
PHM2010,c1,208.0,0.11924090736666666,0.125013824386286,-0.005772917019619336
PHM2010,c1,209.0,0.11960398916666666,0.12527919804501847,-0.005675208878351809
PHM2010,c1,210.0,0.11996750413333332,0.12554412401212456,-0.005576619878791239
PHM2010,c1,211.0,0.12033143666666667,0.12580860516937026,-0.005477168502703592
PHM2010,c1,212.0,0.12069577273333335,0.1260726443664132,-0.005376871633079844
PHM2010,c1,213.0,0.12106049990000001,0.12633624442131003,-0.005275744521310022
PHM2010,c1,214.0,0.12142560780000002,0.1265994081210134,-0.005173800321013375
PHM2010,c1,215.0,0.12179108736666668,0.12686213822185907,-0.005071050855192397
PHM2010,c1,216.0,0.12215693153333332,0.12712443745004276,-0.0049675059167094415
PHM2010,c1,217.0,0.12252313493333332,0.12738630850208776,-0.004863173568754445
PHM2010,c1,218.0,0.12288969393333332,0.1276477540453031,-0.004758060111969775
PHM2010,c1,219.0,0.12325660666666666,0.12790877671823223,-0.004652170051565568
PHM2010,c1,220.0,0.12362387310000002,0.12816937913109339,-0.004545506031093369
PHM2010,c1,221.0,0.12399149490000001,0.1284295638662109,-0.004438068966210892
PHM2010,c1,222.0,0.12435947573333332,0.1286893334784378,-0.0043298577451044845
PHM2010,c1,223.0,0.12472782080000001,0.12894869049557062,-0.004220869695570603
PHM2010,c1,224.0,0.12509653736666668,0.12920763741875585,-0.004111100052089173
PHM2010,c1,225.0,0.1254656343,0.12946617672288852,-0.004000542422888526
PHM2010,c1,226.0,0.1258351225,0.12972431085700303,-0.003889188357003026
PHM2010,c1,227.0,0.12620501453333333,0.12998204224465654,-0.003777027711323211
PHM2010,c1,228.0,0.12657532476666666,0.13023937328430513,-0.003664048517638463
PHM2010,c1,229.0,0.12694606946666664,0.1304963063496724,-0.003550236883005764
PHM2010,c1,230.0,0.12731726673333332,0.13075284379011154,-0.0034355770567782162
PHM2010,c1,231.0,0.12768893643333334,0.13100898793096016,-0.003320051497626819
PHM2010,c1,232.0,0.12806110023333334,0.13126474107388872,-0.003203640840555383
PHM2010,c1,233.0,0.12843378156666665,0.1315201054972423,-0.0030863239305756462
PHM2010,c1,234.0,0.12880700576666665,0.1317750834563759,-0.0029680776897092476
PHM2010,c1,235.0,0.12918079983333333,0.13202967718398376,-0.002848877350650425
PHM2010,c1,236.0,0.12955519259999998,0.13228388889042228,-0.0027286962904223
PHM2010,c1,237.0,0.1299302146,0.1325377207640273,-0.002607506164027301
PHM2010,c1,238.0,0.13030589826666666,0.1327911749714253,-0.002485276704758649
PHM2010,c1,239.0,0.13068227759999998,0.13304425365783903,-0.0023619760578390547
PHM2010,c1,240.0,0.1310593883666667,0.13329695894738758,-0.0022375705807208823
PHM2010,c1,241.0,0.1314372680666667,0.13354929294338092,-0.002112024876714219
PHM2010,c1,242.0,0.13181595583333333,0.13380125772860932,-0.001985301895275987
PHM2010,c1,243.0,0.13219549256666668,0.1340528553656274,-0.0018573627989607044
PHM2010,c1,244.0,0.13257592059999998,0.13430408789703302,-0.0017281672970330397
PHM2010,c1,245.0,0.1329572841666667,0.13455495734574155,-0.00159767317907486
PHM2010,c1,246.0,0.1333396289,0.1348054657152548,-0.0014658368152548062
PHM2010,c1,247.0,0.13372300203333334,0.13505561498992552,-0.0013326129565921774
PHM2010,c1,248.0,0.13410745236666666,0.13530540713521733,-0.0011979547685506686
PHM2010,c1,249.0,0.13449303029999998,0.1355548440979595,-0.0010618137979595266
PHM2010,c1,250.0,0.1348797876,0.1358039278065982,-0.0009241402065982007
PHM2010,c1,251.0,0.13526777753333333,0.1360526601714425,-0.0007848826381091634
PHM2010,c1,252.0,0.13565705486666665,0.1363010430849066,-0.0006439882182399381
PHM2010,c1,253.0,0.13604767569999998,0.13654907842174777,-0.0005014027217477846
PHM2010,c1,254.0,0.13643969749999998,0.13679676803930024,-0.00035707053930025823
PHM2010,c1,255.0,0.13683317916666668,0.13704411377770492,-0.00021093461103824374
PHM2010,c1,256.0,0.13722818066666667,0.1372911174601354,-6.293679346872083e-05
PHM2010,c1,257.0,0.1376247635,0.1375377808930199,8.698260698009053e-05
PHM2010,c1,258.0,0.13802299026666665,0.13778410586625978,0.0002388844004068691
PHM2010,c1,259.0,0.13842292463333333,0.13803009415344403,0.00039283047988930564
PHM2010,c1,260.0,0.1388246317,0.13827574751206032,0.0005488841879396911
PHM2010,c1,261.0,0.13922817736666665,0.13852106768370256,0.0007071096829640855
PHM2010,c1,262.0,0.13963362883333333,0.13876605639427486,0.0008675724390584671
PHM2010,c1,263.0,0.14004105416666668,0.13901071535419224,0.0010303388124744406
PHM2010,c1,264.0,0.14045052239999997,0.1392550462585779,0.0011954761414220694
PHM2010,c1,265.0,0.14086210363333337,0.13949905078745745,0.0013630528458759283
PHM2010,c1,266.0,0.14127586870000003,0.13974273060594958,0.0015331380940504513
PHM2010,c1,267.0,0.14169188936666668,0.139986087364454,0.0017058020022126807
PHM2010,c1,268.0,0.14211023813333334,0.14022912269883622,0.0018811154344971215
PHM2010,c1,269.0,0.14253098826666666,0.140471838230609,0.0020591500360576664
PHM2010,c1,270.0,0.14295421363333333,0.14071423556711138,0.002239978066221948
PHM2010,c1,271.0,0.14337998883333333,0.1409563163016844,0.002423672531648935
PHM2010,c1,272.0,0.14380838903333334,0.1411980820138444,0.0026103070194889444
PHM2010,c1,273.0,0.14423948986666668,0.1414395342694531,0.002799955597213577
PHM2010,c1,274.0,0.1446733675,0.14168067462088527,0.0029926928791147445
PHM2010,c1,275.0,0.14511009846666664,0.14192150460719372,0.003188593859472927
PHM2010,c1,276.0,0.1455497597,0.14216202575427153,0.0033877339457284716
PHM2010,c1,277.0,0.14599242843333335,0.1424022395750119,0.003590188858321436
PHM2010,c1,278.0,0.14643818206666664,0.14264214756946536,0.003796034497201284
PHM2010,c1,279.0,0.14688709830000002,0.14288175122499452,0.004005347075005494
PHM2010,c1,280.0,0.14733925486666669,0.14312105201642664,0.004218202850240049
PHM2010,c1,281.0,0.14779472966666665,0.1433600514062033,0.004434678260463343
PHM2010,c1,282.0,0.14825360049999997,0.1435987508445285,0.004654849655471471
PHM2010,c1,283.0,0.1487159452,0.14383715176951373,0.004878793430486278
PHM2010,c1,284.0,0.1491818414,0.14407525560732135,0.005106585792678642
PHM2010,c1,285.0,0.1496513666,0.14431306377230552,0.0053383028276944855
PHM2010,c1,286.0,0.15012459803333333,0.144550577667151,0.005574020366182347
PHM2010,c1,287.0,0.1506016127,0.1447877986830099,0.005813814016990104
PHM2010,c1,288.0,0.15108248709999997,0.14502472819963638,0.006057758900363586
PHM2010,c1,289.0,0.1515672974,0.14526136758551914,0.0063059298144808595
PHM2010,c1,290.0,0.15205611913333333,0.14549771819801213,0.006558400935321201
PHM2010,c1,291.0,0.15254902746666668,0.1457337813834632,0.006815246083203469
PHM2010,c1,292.0,0.15304609670000002,0.1459695584773409,0.0070765382226591345
PHM2010,c1,293.0,0.15354740059999997,0.14620505080435903,0.00734234979564094
PHM2010,c1,294.0,0.15405301213333333,0.14644025967860014,0.007612752454733196
PHM2010,c1,295.0,0.1545630033,0.1466751864036362,0.007887816896363808
PHM2010,c1,296.0,0.1550774454,0.1469098322726483,0.008167613127351703
PHM2010,c1,297.0,0.15559640856666668,0.14714419856854427,0.008452209998122406
PHM2010,c1,298.0,0.15611996196666666,0.14737828656407428,0.00874167540259238
PHM2010,c1,299.0,0.1566481737,0.1476120975219455,0.009036076178054492
PHM2010,c1,300.0,0.15718111053333333,0.1478456326949344,0.009335477838398942
PHM2010,c1,301.0,0.15771883819999996,0.14807889332599766,0.009639944874002299
PHM2010,c1,302.0,0.15826142089999998,0.14831188064838155,0.009949540251618427
PHM2010,c1,303.0,0.15880892159999999,0.1485445958857297,0.010264325714270273
PHM2010,c1,304.0,0.15936140173333332,0.1487770402521893,0.010584361481144028
PHM2010,c1,305.0,0.15991892116666667,0.14900921495251565,0.010909706214151021
PHM2010,c1,306.0,0.16048153826666667,0.14924112118217556,0.011240417084491111
PHM2010,c1,307.0,0.16104930963333333,0.14947276012744887,0.011576549505884465
PHM2010,c1,308.0,0.1616222903,0.14970413296552887,0.01191815733447113
PHM2010,c1,309.0,0.16220053316666666,0.149935240864621,0.01226529230204565
PHM2010,c1,310.0,0.16278408970000002,0.15016608498404055,0.012618004715959474
PHM2010,c1,311.0,0.16337300896666668,0.15039666647430852,0.012976342492358156
PHM2010,c1,312.0,0.1639673384,0.1506269864772466,0.013340351922753402
PHM2010,c1,313.0,0.16456712313333335,0.15085704612607032,0.013710077007263038
PHM2010,c1,314.0,0.16517240626666668,0.15108684654548155,0.014085559721185137
PHM2010,c4,0.0,0.02421603668333333,0.024216041368254795,-4.684921464659375e-09
PHM2010,c4,1.0,0.02776392575666667,0.027340284303122245,0.00042364145354442315
PHM2010,c4,2.0,0.03105812474,0.02910871592986143,0.0019494088101385705
PHM2010,c4,3.0,0.03411272657,0.03057663836196091,0.0035360882080390926
PHM2010,c4,4.0,0.03694126062333333,0.03187814069128138,0.005063119932051954
PHM2010,c4,5.0,0.03955670907333333,0.033068416790695804,0.006488292282637524
PHM2010,c4,6.0,0.04197152295666667,0.0341769577163965,0.007794565240270168
PHM2010,c4,7.0,0.04419763785333333,0.03522184208083246,0.00897579577250087
PHM2010,c4,8.0,0.04624648926666666,0.03621515513571772,0.010031334130948942
PHM2010,c4,9.0,0.04812902763333333,0.03716547560037198,0.01096355203296135
PHM2010,c4,10.0,0.04985573305333333,0.03807916845283016,0.011776564600503171
PHM2010,c4,11.0,0.051436629633333335,0.038961119498751695,0.01247551013458164
PHM2010,c4,12.0,0.05288129959,0.03981518167622162,0.013066117913778381
PHM2010,c4,13.0,0.05419889697333333,0.04064446082058411,0.013554436152749219
PHM2010,c4,14.0,0.05539816113333334,0.04145150653489045,0.013946654598442888
PHM2010,c4,15.0,0.05648742985000001,0.04223844419485553,0.014248985655144479
PHM2010,c4,16.0,0.05747465217666667,0.04300706894875281,0.01446758322791386
PHM2010,c4,17.0,0.05836740101666667,0.043758914339714516,0.014608486676952151
PHM2010,c4,18.0,0.05917288535999999,0.04449530348737077,0.014677581872629221
PHM2010,c4,19.0,0.05989796229,0.045217387981196996,0.014680574308803006
PHM2010,c4,20.0,0.06054914868333334,0.04592617792530192,0.014622970758031421
PHM2010,c4,21.0,0.06113263262666666,0.046622565488086354,0.014510067138580308
PHM2010,c4,22.0,0.061654284590000004,0.047307343602280366,0.014346940987719638
PHM2010,c4,23.0,0.06211966834333333,0.04798122098833197,0.01413844735500136
PHM2010,c4,24.0,0.06253405155,0.048644834351888114,0.013889217198111883
PHM2010,c4,25.0,0.06290241619333332,0.04929875838210872,0.013603657811224606
PHM2010,c4,26.0,0.06322946866333333,0.0499435140191147,0.013285954644218632
PHM2010,c4,27.0,0.06351964967666666,0.05057957534502437,0.012940074331642293
PHM2010,c4,28.0,0.06377986481666667,0.05120737537004465,0.012572489446622023
PHM2010,c4,29.0,0.06402124680666667,0.05182731092378773,0.01219393588287894
PHM2010,c4,30.0,0.06424612442666666,0.05243974681616026,0.011806377610506402
PHM2010,c4,31.0,0.06445667649333335,0.05304501939752958,0.011411657095803773
PHM2010,c4,32.0,0.06465493779666667,0.05364343962141077,0.011011498175255902
PHM2010,c4,33.0,0.06484280487333334,0.05423529569251177,0.010607509180821567
PHM2010,c4,34.0,0.06502204164666667,0.054820855367095085,0.010201186279571582
PHM2010,c4,35.0,0.06519428489,0.055400367960156495,0.0097939169298435
PHM2010,c4,36.0,0.06536104955000001,0.05597406610406914,0.00938698344593087
PHM2010,c4,37.0,0.06552373394,0.056542167295494286,0.008981566644505709
PHM2010,c4,38.0,0.06568362477666666,0.05710487526106613,0.008578749515600524
PHM2010,c4,39.0,0.06584190206666667,0.05766238116727762,0.008179520899389045
PHM2010,c4,40.0,0.06599964387333335,0.058214864695867806,0.007784779177465541
PHM2010,c4,41.0,0.06615783094333334,0.0587624950026411,0.007395335940692242
PHM2010,c4,42.0,0.06631735118666666,0.059305431574880385,0.00701191961178628
PHM2010,c4,43.0,0.06647900406,0.05984382500023091,0.0066351790597690904
PHM2010,c4,44.0,0.06664350478,0.06037781765803601,0.006265687121963993
PHM2010,c4,45.0,0.06681148843666666,0.06090754434252564,0.005903944094141023
PHM2010,c4,46.0,0.066983514,0.06143313282593619,0.005550381174063805
PHM2010,c4,47.0,0.06716006815666667,0.061954704368527735,0.005205363788138934
PHM2010,c4,48.0,0.06734156906666666,0.062472374181526694,0.0048691948851399686
PHM2010,c4,49.0,0.06752837001999999,0.06298625184822629,0.004542118171773704
PHM2010,c4,50.0,0.06772076293,0.06349644170780125,0.004224321222198749
PHM2010,c4,51.0,0.06791898174666668,0.06400304320581568,0.003915938540850997
PHM2010,c4,52.0,0.06812320577333333,0.06450615121490948,0.0036170545584238573
PHM2010,c4,53.0,0.06833356282999999,0.06500585632872327,0.0033277065012767143
PHM2010,c4,54.0,0.06855013238666667,0.0655022451317571,0.003047887254909565
PHM2010,c4,55.0,0.06877294850666667,0.06599540044754124,0.0027775480591254315
PHM2010,c4,56.0,0.06900200277333333,0.06648540156722366,0.002516601206109678
PHM2010,c4,57.0,0.06923724705,0.06697232446044117,0.002264922589558835
PHM2010,c4,58.0,0.06947859619333333,0.06745624197013275,0.002022354223200573
PHM2010,c4,59.0,0.06972593064333334,0.06793722399277347,0.0017887066505598709
PHM2010,c4,60.0,0.06997909895,0.06841533764534766,0.0015637613046523419
PHM2010,c4,61.0,0.07023792017333333,0.06889064742024187,0.0013472727530914608
PHM2010,c4,62.0,0.07050218622999999,0.06936321532911405,0.0011389709008859383
PHM2010,c4,63.0,0.07077166412666666,0.069833101036689,0.0009385630899776676
PHM2010,c4,64.0,0.07104609813666665,0.07030036198533332,0.0007457361513333316
PHM2010,c4,65.0,0.07132521188666666,0.0707650535111794,0.0005601583754872574
PHM2010,c4,66.0,0.07162235331999998,0.07122722895249234,0.000395124367507646
PHM2010,c4,67.0,0.07201186156,0.07168693975090788,0.00032492180909211854
PHM2010,c4,68.0,0.07241093197333333,0.07214423554610898,0.00026669642722434994
PHM2010,c4,69.0,0.07281906332333334,0.07259916426445669,0.00021989905887664918
PHM2010,c4,70.0,0.07323573248999998,0.07305177220204306,0.0001839602879569191
PHM2010,c4,71.0,0.07366039698333333,0.0735021041025917,0.00015829288074163672
PHM2010,c4,72.0,0.07409249736,0.07395020323059345,0.00014229412940654218
PHM2010,c4,73.0,0.07453145955666668,0.07439611144003082,0.0001353481166358611
PHM2010,c4,74.0,0.07497669714333334,0.07483986923901359,0.00013682790431975012
PHM2010,c4,75.0,0.07542761341666666,0.07528151585062104,0.00014609756604562485
PHM2010,c4,76.0,0.07588360346999999,0.0757210892702208,0.00016251419977919568
PHM2010,c4,77.0,0.07634405615999999,0.07615862631951184,0.00018542984048815214
PHM2010,c4,78.0,0.07680835594,0.07659416269751915,0.00021419324248085625
PHM2010,c4,79.0,0.07727588467,0.07702773302874835,0.000248151641251651
PHM2010,c4,80.0,0.07774602330333334,0.07745937090869301,0.00028665239464033265
PHM2010,c4,81.0,0.07821815350666667,0.07788910894687068,0.0003290445597959879
PHM2010,c4,82.0,0.07869165919333333,0.07831697880755109,0.0003746803857822417
PHM2010,c4,83.0,0.07916592799333334,0.07874301124832672,0.00042291674500662124
PHM2010,c4,84.0,0.07964035262333333,0.0791672361566647,0.00047311646666862994
PHM2010,c4,85.0,0.08011433222333333,0.07958968258456822,0.0005246496387651123
PHM2010,c4,86.0,0.08058727356999999,0.08001037878146654,0.0005768947885334552
PHM2010,c4,87.0,0.08105859228000001,0.0804293522254434,0.0006292400545566124
PHM2010,c4,88.0,0.08152771388666666,0.08084662965290607,0.0006810842337605927
PHM2010,c4,89.0,0.0819940749,0.08126223708678965,0.0007318378132103592
PHM2010,c4,90.0,0.08245712375666667,0.08167619986338434,0.0007809238932823259
PHM2010,c4,91.0,0.08291632177000001,0.08208854265786794,0.0008277791121320682
PHM2010,c4,92.0,0.08337114395333332,0.08249928950861891,0.0008718544447144094
PHM2010,c4,93.0,0.08382107982333334,0.08290846384038149,0.0009126159829518504
PHM2010,c4,94.0,0.08426563414333332,0.08331608848634837,0.0009495456569849486
PHM2010,c4,95.0,0.08470432760000002,0.08372218570922269,0.0009821418907773327
PHM2010,c4,96.0,0.08513669742666666,0.08412677722131659,0.0010099202053500678
PHM2010,c4,97.0,0.08556229800333334,0.08452988420374007,0.0010324137995932764
PHM2010,c4,98.0,0.08598070135666668,0.08493152732473037,0.0010491740319363008
PHM2010,c4,99.0,0.08639149765666668,0.08533172675716844,0.0010597708994982413
PHM2010,c4,100.0,0.08679429563333334,0.0857305021953266,0.0010637934380067354
PHM2010,c4,101.0,0.08718872298000001,0.0861278728708885,0.0010608501091115136
PHM2010,c4,102.0,0.08757442667333333,0.08652385756827966,0.0010505691050536753
PHM2010,c4,103.0,0.08795107328666667,0.08691847463934503,0.0010325986473216364
PHM2010,c4,104.0,0.08831834924000002,0.08731174201740714,0.0010066072225928813
PHM2010,c4,105.0,0.08867596103,0.08770367723073691,0.0009722837992630906
PHM2010,c4,106.0,0.08902363537333334,0.08809429741546675,0.0009293379578665939
PHM2010,c4,107.0,0.08936111939666666,0.08848361932797448,0.0008775000686921802
PHM2010,c4,108.0,0.0896881807,0.08887165935676404,0.0008165213432359542
PHM2010,c4,109.0,0.09000460745,0.08925843353386818,0.000746173916131812
PHM2010,c4,110.0,0.09031020840333333,0.08964395754579652,0.0006662508575368126
PHM2010,c4,111.0,0.09060481292666667,0.090028246744051,0.0005765661826156732
PHM2010,c4,112.0,0.09088827096,0.09041131615522958,0.00047695480477041863
PHM2010,c4,113.0,0.09116045296333335,0.090793180490738,0.0003672724725953397
PHM2010,c4,114.0,0.09142124983000001,0.09117385415612776,0.00024739567387224715
PHM2010,c4,115.0,0.09167057278666665,0.09155335126007824,0.00011722152658841245
PHM2010,c4,116.0,0.09190835322666667,0.09193168562303934,-2.3332396372671704e-05
PHM2010,c4,117.0,0.09213454258,0.0923088707855501,-0.0001743282055500922
PHM2010,c4,118.0,0.09234911212,0.09268492001624862,-0.0003358078962486244
PHM2010,c4,119.0,0.09255205274,0.09305984631958653,-0.000507793579586524
PHM2010,c4,120.0,0.09274337472666666,0.093433662443262,-0.0006902877165953364
PHM2010,c4,121.0,0.09292310751,0.09380638088538333,-0.0008832733753833255
PHM2010,c4,122.0,0.09309420879666667,0.09417801390137527,-0.0010838051047085961
PHM2010,c4,123.0,0.09325737267333334,0.0945485735106392,-0.0012912008373058559
PHM2010,c4,124.0,0.09341259972999999,0.09491807150297803,-0.001505471772978037
PHM2010,c4,125.0,0.09355990376666666,0.0952865194447958,-0.001726615678129137
PHM2010,c4,126.0,0.09369931160999999,0.09565392868508174,-0.001954617075081752
PHM2010,c4,127.0,0.09383086290333334,0.09602031036118783,-0.0021894474578544876
PHM2010,c4,128.0,0.09395460987333333,0.09638567540440857,-0.0024310655310752355
PHM2010,c4,129.0,0.09407061710666666,0.0967500345453714,-0.0026794174387047426
PHM2010,c4,130.0,0.09417896128666667,0.0971133983192453,-0.0029344370325786323
PHM2010,c4,131.0,0.09427973097,0.09747577707077533,-0.0031960461007753266
PHM2010,c4,132.0,0.0943730263,0.09783718095915,-0.0034641546591500094
PHM2010,c4,133.0,0.09445895874333332,0.0981976199627085,-0.003738661219375175
PHM2010,c4,134.0,0.09453765081333335,0.09855710388349381,-0.004019453070160467
PHM2010,c4,135.0,0.09460923579,0.0989156423516584,-0.004306406561658399
PHM2010,c4,136.0,0.09467537071666668,0.09927324482972781,-0.004597874113061132
PHM2010,c4,137.0,0.09473773812666667,0.09962992061672808,-0.004892182490061417
PHM2010,c4,138.0,0.09479638462000001,0.09998567885218211,-0.005189294232182104
PHM2010,c4,139.0,0.09485136200666666,0.10034052851998017,-0.0054891665133135065
PHM2010,c4,140.0,0.09490272718,0.10069447845212942,-0.005791751272129428
PHM2010,c4,141.0,0.09495054198333333,0.10104753733238679,-0.006096995349053461
PHM2010,c4,142.0,0.09499487307666668,0.1013997136997801,-0.006404840623113417
PHM2010,c4,143.0,0.09503579180999999,0.10175101595202111,-0.006715224142021123
PHM2010,c4,144.0,0.09507337407333334,0.10210145234881511,-0.0070280782754817694
PHM2010,c4,145.0,0.09510770015666667,0.10245103101507025,-0.0073433308584035795
PHM2010,c4,146.0,0.09513885462666667,0.10279975994401083,-0.0076609053173441605
PHM2010,c4,147.0,0.09516692615333333,0.10314764700019795,-0.007980720846864617
PHM2010,c4,148.0,0.09519200739,0.10349469992246062,-0.008302692532460618
PHM2010,c4,149.0,0.09521419481,0.10384092632674091,-0.008626731516740913
PHM2010,c4,150.0,0.09523358857,0.10418633370885597,-0.008952745138855966
PHM2010,c4,151.0,0.09525029235666667,0.10453092944718011,-0.009280637090513438
PHM2010,c4,152.0,0.09526441322666666,0.10487472080524957,-0.009610307578582902
PHM2010,c4,153.0,0.09527606147666667,0.10521771493429277,-0.009941653457626098
PHM2010,c4,154.0,0.09528535047333334,0.10555991887568873,-0.010274568402355397
PHM2010,c4,155.0,0.09529239651,0.10590133956335597,-0.010608943053355968
PHM2010,c4,156.0,0.09529731865,0.10624198382607451,-0.010944665176074508
PHM2010,c4,157.0,0.09530023858,0.10658185838974313,-0.011281619809743126
PHM2010,c4,158.0,0.09530128046,0.10692096987957396,-0.011619689419573961
PHM2010,c4,159.0,0.09530128046,0.1072593248222269,-0.011958044362226902
PHM2010,c4,160.0,0.09530128046,0.10759692964788557,-0.012295649187885574
PHM2010,c4,161.0,0.09530128046,0.10793379069227681,-0.012632510232276808
PHM2010,c4,162.0,0.09530128046,0.10826991419863564,-0.012968633738635646
PHM2010,c4,163.0,0.09530128046,0.10860530631961755,-0.013304025859617555
PHM2010,c4,164.0,0.09530128046,0.10893997311915977,-0.013638692659159776
PHM2010,c4,165.0,0.09530128046,0.10927392057429305,-0.013972640114293056
PHM2010,c4,166.0,0.09530128046,0.10960715457690592,-0.014305874116905926
PHM2010,c4,167.0,0.09530128046,0.10993968093546246,-0.014638400475462457
PHM2010,c4,168.0,0.09530128046,0.11027150537667568,-0.014970224916675684
PHM2010,c4,169.0,0.09530128046,0.11060263354713722,-0.015301353087137218
PHM2010,c4,170.0,0.09530128046,0.11093307101490545,-0.015631790554905448
PHM2010,c4,171.0,0.09530128046,0.11126282327105268,-0.01596154281105268
PHM2010,c4,172.0,0.09530128046,0.11159189573117322,-0.016290615271173217
PHM2010,c4,173.0,0.09530128046,0.11192029373685315,-0.016619013276853153
PHM2010,c4,174.0,0.09530128046,0.11224802255710337,-0.016946742097103368
PHM2010,c4,175.0,0.09530128046,0.11257508738975651,-0.01727380692975651
PHM2010,c4,176.0,0.09530128046,0.11290149336282945,-0.017600212902829454
PHM2010,c4,177.0,0.09530128046,0.11322724553585202,-0.01792596507585202
PHM2010,c4,178.0,0.09530128046,0.11355234890116299,-0.01825106844116299
PHM2010,c4,179.0,0.09530128046,0.11387680838517455,-0.018575527925174556
PHM2010,c4,180.0,0.09530128046,0.11420062884960604,-0.018899348389606038
PHM2010,c4,181.0,0.09530128046,0.1145238150926877,-0.019222534632687707
PHM2010,c4,182.0,0.09530128046,0.11484637185033579,-0.019545091390335792
PHM2010,c4,183.0,0.09530128046,0.11516830379729934,-0.01986702333729934
PHM2010,c4,184.0,0.09530128046,0.11548961554827987,-0.02018833508827987
PHM2010,c4,185.0,0.09530128046,0.11581031165902453,-0.02050903119902453
PHM2010,c4,186.0,0.09530128046,0.11613039662739358,-0.02082911616739358
PHM2010,c4,187.0,0.09530128046,0.11644987489440287,-0.021148594434402868
PHM2010,c4,188.0,0.09530128046,0.11676875084524213,-0.021467470385242132
PHM2010,c4,189.0,0.09530128046,0.11708702881026974,-0.021785748350269737
PHM2010,c4,190.0,0.09530128046,0.11740471306598445,-0.02210343260598445
PHM2010,c4,191.0,0.09530128046,0.11772180783597505,-0.022420527375975052
PHM2010,c4,192.0,0.09530128046,0.11803831729184824,-0.022737036831848245
PHM2010,c4,193.0,0.09530128046,0.1183542455541357,-0.023052965094135708
PHM2010,c4,194.0,0.09530128046,0.11866959669318047,-0.023368316233180475
PHM2010,c4,195.0,0.09530128046,0.11898437473000362,-0.02368309427000362
PHM2010,c4,196.0,0.09530128046,0.11929858363715158,-0.023997303177151583
PHM2010,c4,197.0,0.09533521880666666,0.11961222733952463,-0.02427700853285797
PHM2010,c4,198.0,0.09537337294333334,0.11992530971518708,-0.024551936771853744
PHM2010,c4,199.0,0.09541511464666666,0.12023783459615973,-0.024822719949493074
PHM2010,c4,200.0,0.09555435079333334,0.12054980576919494,-0.0249954549758616
PHM2010,c4,201.0,0.09571377563666665,0.12086122697653486,-0.025147451339868204
PHM2010,c4,202.0,0.09588296677666666,0.12117210191665327,-0.02528913513998661
PHM2010,c4,203.0,0.09606207811333332,0.12148243424498151,-0.025420356131648184
PHM2010,c4,204.0,0.09625125625333333,0.12179222757461866,-0.025540971321285327
PHM2010,c4,205.0,0.09645064040333334,0.12210148547702687,-0.02565084507369353
PHM2010,c4,206.0,0.09666036230333333,0.12241021148271163,-0.025749849179378295
PHM2010,c4,207.0,0.09697094911,0.12271840908188787,-0.025747459971887876
PHM2010,c4,208.0,0.09736193721666667,0.12302608172513212,-0.02566414450846545
PHM2010,c4,209.0,0.09776950692666667,0.12333323282402077,-0.025563725897354103
PHM2010,c4,210.0,0.09819375768666667,0.12363986575175534,-0.025446108065088666
PHM2010,c4,211.0,0.09863477720333333,0.1239459838437746,-0.025311206640441272
PHM2010,c4,212.0,0.09909264146333333,0.12425159039835419,-0.025158948935020867
PHM2010,c4,213.0,0.09956741467666666,0.12455668867719386,-0.024989274000527195
PHM2010,c4,214.0,0.10005914929666666,0.12486128190599273,-0.024802132609326066
PHM2010,c4,215.0,0.10056788604,0.12516537327501298,-0.024597487235012983
PHM2010,c4,216.0,0.1010936539,0.1254689659396319,-0.02437531203963189
